purchase_order_item_id,purchase_order_id,raw_material_id,quantity,unit_cost,line_total
14829,6002,95,2114.05,266.69,563795.99
14830,6002,89,4912.0,280.28,1376735.36
14831,6002,111,3891.59,441.07,1716463.6
14832,6003,255,720.0,379.3,273096.0
14833,6003,225,4512.08,275.95,1245108.48
14834,6003,16,4913.0,23.31,114522.03
14835,6004,28,2072.76,438.55,909008.9
14836,6004,227,4998.13,262.81,1313558.55
14837,6004,49,1649.95,70.24,115892.49
14838,6004,153,2720.62,219.58,597393.74
14839,6005,199,4628.0,130.44,603676.32
14840,6005,225,2132.07,275.95,588344.72
14841,6005,294,1223.36,17.99,22008.25
14842,6005,235,4464.5,445.51,1988979.4
14843,6006,130,999.76,78.51,78491.16
14844,6006,268,3765.07,199.29,750340.8
14845,6007,178,1348.0,355.76,479564.48
14846,6007,146,1923.0,30.3,58266.9
14847,6007,142,882.0,283.67,250196.94
14848,6008,276,4092.4,174.6,714533.04
14849,6008,100,3166.0,232.75,736886.5
14850,6008,262,799.0,300.34,239971.66
14851,6009,146,4438.0,30.3,134471.4
14852,6010,156,2905.26,209.75,609378.29
14853,6010,182,4752.64,265.32,1260970.44
14854,6010,37,3953.94,370.67,1465606.94
14855,6010,202,4465.12,38.86,173514.56
14856,6010,211,4324.23,118.28,511469.92
14857,6011,298,2369.78,155.91,369472.4
14858,6011,222,3135.0,229.9,720736.5
14859,6011,132,1940.0,82.12,159312.8
14860,6012,133,4739.0,42.65,202118.35
14861,6013,12,4413.15,206.18,909903.27
14862,6013,75,3084.99,163.1,503161.87
14863,6013,177,808.25,306.56,247777.12
14864,6013,229,1979.0,218.07,431560.53
14865,6013,171,1731.82,146.97,254525.59
14866,6014,167,974.0,111.38,108484.12
14867,6015,135,2908.12,208.97,607709.84
14868,6015,129,749.0,21.27,15931.23
14869,6015,57,1385.88,125.21,173526.03
14870,6015,159,2490.88,115.84,288543.54
14871,6015,280,3924.0,55.25,216801.0
14872,6016,268,420.39,199.29,83779.52
14873,6017,214,2259.79,418.43,945563.93
14874,6017,18,4409.57,427.83,1886546.33
14875,6017,13,3978.0,283.52,1127842.56
14876,6018,192,3056.0,273.78,836671.68
14877,6019,203,2604.86,237.46,618550.06
14878,6019,73,690.66,303.25,209442.64
14879,6020,29,4224.03,443.84,1874793.48
14880,6020,53,502.65,379.43,190720.49
14881,6020,247,4838.78,434.37,2101820.87
14882,6020,265,1235.4,395.11,488118.89
14883,6020,80,2375.0,235.51,559336.25
14884,6020,61,1153.87,449.87,519091.5
14885,6020,9,1459.0,236.82,345520.38
14886,6020,1,2959.0,436.54,1291721.86
14887,6021,137,4601.91,165.83,763134.74
14888,6022,204,1970.49,186.45,367397.86
14889,6022,288,595.06,402.57,239553.3
14890,6022,87,1657.69,15.87,26307.54
14891,6023,33,4888.91,366.77,1793105.52
14892,6024,138,1476.0,228.03,336572.28
14893,6024,76,857.22,53.76,46084.15
14894,6025,170,1047.26,11.97,12535.7
14895,6025,32,2940.0,141.36,415598.4
14896,6026,279,2764.0,282.03,779530.92
14897,6027,156,3110.1,209.75,652343.47
14898,6027,202,2444.74,38.86,95002.6
14899,6027,182,2159.73,265.32,573019.56
14900,6028,62,4283.0,448.5,1920925.5
14901,6029,93,3539.86,9.5,33628.67
14902,6030,113,3393.0,149.95,508780.35
14903,6030,189,2420.71,258.14,624882.08
14904,6030,109,615.59,118.44,72910.48
14905,6031,125,536.67,214.86,115308.92
14906,6031,198,3060.83,86.4,264455.71
14907,6032,110,4310.0,208.23,897471.3
14908,6032,128,3900.32,88.95,346933.46
14909,6033,63,4081.24,251.28,1025533.99
14910,6033,220,3033.0,147.68,447913.44
14911,6033,185,807.31,60.03,48462.82
14912,6033,233,4300.0,63.08,271244.0
14913,6034,108,2421.0,222.98,539834.58
14914,6034,297,3269.0,394.91,1290960.79
14915,6034,152,3081.34,168.6,519513.92
14916,6034,136,1112.05,95.23,105900.52
14917,6034,131,2500.0,127.53,318825.0
14918,6035,55,4566.13,212.51,970348.29
14919,6035,99,4051.0,158.67,642772.17
14920,6035,124,3803.96,403.86,1536267.29
14921,6035,71,4178.17,273.96,1144651.45
14922,6036,35,4349.0,75.69,329175.81
14923,6037,146,3105.0,30.3,94081.5
14924,6037,178,2362.0,355.76,840305.12
14925,6037,142,1419.0,283.67,402527.73
14926,6038,68,4193.0,204.39,857007.27
14927,6038,225,824.94,275.95,227642.19
14928,6039,52,3944.7,436.55,1722058.78
14929,6039,82,4724.15,249.7,1179620.25
14930,6039,56,4196.24,188.42,790655.54
14931,6039,145,2925.71,414.63,1213087.14
14932,6039,244,826.84,158.94,131417.95
14933,6040,104,4097.29,388.48,1591715.22
14934,6041,152,4936.55,168.6,832302.33
14935,6041,297,1672.0,394.91,660289.52
14936,6041,136,392.09,95.23,37338.73
14937,6041,131,1716.72,127.53,218933.3
14938,6042,159,3196.07,115.84,370232.75
14939,6042,57,3154.28,125.21,394947.4
14940,6042,129,1200.0,21.27,25524.0
14941,6043,63,3864.57,251.28,971089.15
14942,6043,220,1282.0,147.68,189325.76
14943,6043,233,3476.0,63.08,219266.08
14944,6043,185,1748.18,60.03,104943.25
14945,6044,147,1935.0,126.76,245280.6
14946,6045,25,2537.65,160.95,408434.77
14947,6045,144,1295.27,393.49,509675.79
14948,6046,299,1799.58,370.1,666024.56
14949,6046,114,4659.04,286.13,1333091.12
14950,6046,154,3035.14,279.36,847896.71
14951,6047,284,1456.09,65.25,95009.87
14952,6047,287,3255.01,241.46,785954.71
14953,6048,137,1004.48,165.83,166572.92
14954,6049,191,4984.06,443.97,2212773.12
14955,6049,158,1637.0,19.4,31757.8
14956,6050,109,1659.88,118.44,196596.19
14957,6050,113,3923.0,149.95,588253.85
14958,6050,189,3072.06,258.14,793021.57
14959,6051,185,334.53,60.03,20081.84
14960,6051,220,1963.0,147.68,289895.84
14961,6052,200,3999.74,80.5,321979.07
14962,6053,32,1285.0,141.36,181647.6
14963,6053,170,1107.92,11.97,13261.8
14964,6054,233,1328.0,63.08,83770.24
14965,6054,63,4373.98,251.28,1099093.69
14966,6054,220,3160.0,147.68,466668.8
14967,6054,185,1125.43,60.03,67559.56
14968,6055,270,2282.3,209.82,478872.19
14969,6055,147,1720.0,126.76,218027.2
14970,6056,75,4061.72,163.1,662466.53
14971,6056,12,1231.26,206.18,253861.19
14972,6057,126,1363.36,301.4,410916.7
14973,6057,103,2547.12,281.07,715919.02
14974,6058,51,3134.0,173.26,542996.84
14975,6058,241,1692.0,269.25,455571.0
14976,6058,234,1677.0,31.33,52540.41
14977,6059,118,4174.69,60.24,251483.33
14978,6059,54,2399.0,377.73,906174.27
14979,6060,284,2201.66,65.25,143658.32
14980,6060,287,4113.16,241.46,993163.61
14981,6061,18,4591.5,427.83,1964381.44
14982,6061,13,3805.0,283.52,1078793.6
14983,6061,214,1059.28,418.43,443234.53
14984,6062,57,2282.71,125.21,285818.12
14985,6062,245,4134.09,418.5,1730116.67
14986,6062,129,920.0,21.27,19568.4
14987,6062,135,2147.23,208.97,448706.65
14988,6062,280,2851.0,55.25,157517.75
14989,6063,288,4136.37,402.57,1665178.47
14990,6063,87,1371.33,15.87,21763.01
14991,6063,204,4530.0,186.45,844618.5
14992,6064,142,2750.0,283.67,780092.5
14993,6064,146,4500.0,30.3,136350.0
14994,6064,178,4101.0,355.76,1458971.76
14995,6065,170,4266.77,11.97,51073.24
14996,6065,32,4144.0,141.36,585795.84
14997,6066,113,327.0,149.95,49033.65
14998,6067,125,2777.18,214.86,596704.89
14999,6067,198,3352.83,86.4,289684.51
15000,6068,83,2429.09,253.74,616357.3
15001,6068,187,2279.27,165.3,376763.33
15002,6069,151,539.0,96.58,52056.62
15003,6070,160,1835.63,321.87,590834.23
15004,6071,173,4239.26,149.39,633303.05
15005,6071,61,4705.82,449.87,2117007.24
15006,6071,296,2600.7,343.82,894172.67
15007,6072,200,3821.22,80.5,307608.21
15008,6073,239,3425.0,307.63,1053632.75
15009,6073,42,3059.76,419.93,1284885.02
15010,6073,30,4748.12,315.08,1496037.65
15011,6073,23,4432.09,87.09,385990.72
15012,6073,165,1494.77,202.99,303423.36
15013,6073,79,4884.76,348.23,1701019.97
15014,6074,112,3937.04,223.2,878747.33
15015,6074,11,4319.82,314.0,1356423.48
15016,6074,223,4950.0,111.36,551232.0
15017,6075,214,2297.75,418.43,961447.53
15018,6075,18,966.74,427.83,413600.37
15019,6075,13,3576.0,283.52,1013867.52
15020,6076,283,622.92,152.7,95119.88
15021,6076,226,1240.19,132.02,163729.88
15022,6077,256,4967.67,65.48,325283.03
15023,6078,91,2418.57,98.19,237479.39
15024,6078,124,1731.58,403.86,699315.9
15025,6078,71,1069.6,273.96,293027.62
15026,6078,55,4733.09,212.51,1005828.96
15027,6079,119,3408.11,70.9,241635.0
15028,6079,43,4815.0,390.13,1878475.95
15029,6080,228,3633.0,72.0,261576.0
15030,6081,144,1207.33,393.49,475072.28
15031,6081,289,582.0,355.5,206901.0
15032,6081,38,4462.0,427.56,1907772.72
15033,6082,240,1100.0,342.82,377102.0
15034,6082,21,4824.0,280.2,1351684.8
15035,6082,238,3068.0,116.82,358403.76
15036,6083,19,2803.2,400.95,1123943.04
15037,6083,248,2035.21,58.56,119181.9
15038,6083,174,2836.1,56.53,160324.73
15039,6084,236,366.52,147.09,53911.43
15040,6084,169,1797.04,171.65,308461.92
15041,6085,290,371.0,70.8,26266.8
15042,6085,72,1053.0,105.2,110775.6
15043,6085,212,3424.63,79.39,271881.38
15044,6085,265,524.43,395.11,207207.54
15045,6086,276,3918.68,174.6,684201.53
15046,6086,262,2995.0,300.34,899518.3
15047,6087,46,2608.27,171.28,446744.49
15048,6087,238,955.0,116.82,111563.1
15049,6088,156,824.73,209.75,172987.12
15050,6088,298,510.0,155.91,79514.1
15051,6088,139,1270.44,311.61,395881.81
15052,6088,163,2425.82,240.85,584258.75
15053,6088,162,3505.0,231.72,812178.6
15054,6089,160,2473.01,321.87,795987.73
15055,6090,1,2971.0,436.54,1296960.34
15056,6090,66,758.85,382.79,290480.19
15057,6090,86,4099.0,62.9,257827.1
15058,6091,36,489.68,410.18,200856.94
15059,6091,6,3212.0,35.99,115599.88
15060,6091,181,3894.47,243.09,946706.71
15061,6092,160,356.67,321.87,114801.37
15062,6093,52,4424.54,436.55,1931532.94
15063,6093,145,1685.71,414.63,698945.94
15064,6094,278,2143.0,408.19,874751.17
15065,6094,22,2099.78,126.99,266651.06
15066,6094,162,2944.0,231.72,682183.68
15067,6094,65,1091.52,425.31,464234.37
15068,6094,188,3798.0,291.73,1107990.54
15069,6094,133,2533.0,42.65,108032.45
15070,6095,96,4450.0,178.33,793568.5
15071,6095,221,1625.34,193.17,313966.93
15072,6096,88,3812.61,340.55,1298384.34
15073,6096,164,4004.0,50.91,203843.64
15074,6096,250,2499.0,422.44,1055677.56
15075,6097,136,2243.91,95.23,213687.55
15076,6097,131,3442.23,127.53,438987.59
15077,6097,108,667.0,222.98,148727.66
15078,6097,297,1769.0,394.91,698595.79
15079,6098,222,3402.0,229.9,782119.8
15080,6098,298,2482.6,155.91,387062.17
15081,6098,132,1038.0,82.12,85240.56
15082,6099,150,3844.74,85.48,328648.38
15083,6099,70,1321.0,429.46,567316.66
15084,6100,112,4446.8,223.2,992525.76
15085,6101,146,2616.0,30.3,79264.8
15086,6101,142,1237.0,283.67,350899.79
15087,6102,133,1473.0,42.65,62823.45
15088,6102,188,345.0,291.73,100646.85
15089,6102,22,3827.98,126.99,486115.18
15090,6102,278,1106.0,408.19,451458.14
15091,6102,162,364.0,231.72,84346.08
15092,6102,65,1652.55,425.31,702846.04
15093,6103,39,2549.33,327.4,834650.64
15094,6103,216,2680.85,258.51,693026.53
15095,6104,232,4931.06,153.46,756720.47
15096,6105,216,4809.05,258.51,1243187.52
15097,6105,39,2666.77,327.4,873100.5
15098,6106,157,4865.0,337.12,1640088.8
15099,6107,215,1174.0,251.87,295695.38
15100,6107,53,3474.74,379.43,1318420.6
15101,6107,67,3171.29,113.56,360131.69
15102,6108,190,4415.0,162.18,716024.7
15103,6109,94,1060.88,159.71,169433.14
15104,6110,177,3317.03,306.56,1016868.72
15105,6110,75,3409.09,163.1,556022.58
15106,6111,202,2459.02,38.86,95557.52
15107,6111,156,1248.27,209.75,261824.63
15108,6111,37,2221.75,370.67,823536.07
15109,6111,182,4071.47,265.32,1080242.42
15110,6112,219,2095.26,86.61,181470.47
15111,6112,282,1981.94,283.59,562058.36
15112,6112,291,1567.45,142.34,223110.83
15113,6113,272,917.0,337.18,309194.06
15114,6114,250,4406.0,422.44,1861270.64
15115,6114,88,3509.5,340.55,1195160.23
15116,6114,164,2457.0,50.91,125085.87
15117,6115,146,2828.0,30.3,85688.4
15118,6116,10,3651.1,284.34,1038153.77
15119,6116,213,3483.0,301.88,1051448.04
15120,6116,34,1251.77,309.07,386884.55
15121,6117,191,4426.54,443.97,1965250.96
15122,6117,158,2511.0,19.4,48713.4
15123,6118,51,3408.0,173.26,590470.08
15124,6118,168,4704.69,123.35,580323.51
15125,6119,92,4346.51,63.96,278002.78
15126,6119,127,1443.03,80.03,115485.69
15127,6119,50,2549.74,268.58,684809.17
15128,6120,84,2148.0,394.86,848159.28
15129,6120,212,4585.3,79.39,364026.97
15130,6120,265,1587.74,395.11,627331.95
15131,6121,66,4200.81,382.79,1608028.06
15132,6121,1,1925.0,436.54,840339.5
15133,6121,86,632.0,62.9,39752.8
15134,6122,216,4435.04,258.51,1146502.19
15135,6122,39,3628.45,327.4,1187954.53
15136,6123,224,4870.0,54.33,264587.1
15137,6124,256,4920.93,65.48,322222.5
15138,6124,194,3327.76,48.5,161396.36
15139,6125,252,4500.34,32.72,147251.12
15140,6125,175,3037.43,401.07,1218222.05
15141,6125,98,2381.81,407.16,969777.76
15142,6125,20,2910.2,206.68,601480.14
15143,6126,36,3082.06,410.18,1264199.37
15144,6126,6,4429.0,35.99,159399.71
15145,6126,181,2514.73,243.09,611305.72
15146,6127,286,3608.0,280.17,1010853.36
15147,6127,237,1605.65,365.01,586078.31
15148,6128,217,1868.42,128.15,239438.02
15149,6128,24,3452.0,210.27,725852.04
15150,6129,154,2195.87,279.36,613438.24
15151,6130,178,2965.0,355.76,1054828.4
15152,6130,146,2905.0,30.3,88021.5
15153,6131,176,2096.0,268.34,562440.64
15154,6131,21,3210.0,280.2,899442.0
15155,6132,190,3948.0,162.18,640286.64
15156,6132,80,2261.0,235.51,532488.11
15157,6132,274,1691.0,106.8,180598.8
15158,6132,242,2229.0,213.79,476537.91
15159,6133,40,2397.57,277.2,664606.4
15160,6133,184,351.0,195.95,68778.45
15161,6133,192,3252.0,273.78,890332.56
15162,6133,64,1049.0,346.74,363730.26
15163,6134,191,1347.88,443.97,598418.28
15164,6134,158,1505.0,19.4,29197.0
15165,6135,94,1903.86,159.71,304065.48
15166,6136,93,2855.33,9.5,27125.63
15167,6136,235,4438.78,445.51,1977520.88
15168,6136,68,2094.0,204.39,427992.66
15169,6136,16,4401.0,23.31,102587.31
15170,6137,94,4719.19,159.71,753701.83
15171,6138,203,4620.94,237.46,1097288.41
15172,6138,73,2048.75,303.25,621283.44
15173,6139,96,586.0,178.33,104501.38
15174,6139,221,3962.94,193.17,765521.12
15175,6140,129,3327.0,21.27,70765.29
15176,6140,57,3258.61,125.21,408010.56
15177,6141,10,760.46,284.34,216229.2
15178,6142,272,993.0,337.18,334819.74
15179,6142,167,4352.0,111.38,484725.76
15180,6142,116,1423.72,36.91,52549.51
15181,6142,166,4698.15,241.08,1132630.0
15182,6143,290,4796.0,70.8,339556.8
15183,6143,84,997.0,394.86,393675.42
15184,6143,212,3063.63,79.39,243221.59
15185,6143,195,3491.45,71.33,249045.13
15186,6143,72,3846.0,105.2,404599.2
15187,6143,265,4212.61,395.11,1664444.34
15188,6144,262,4132.0,300.34,1241004.88
15189,6144,100,2530.0,232.75,588857.5
15190,6144,276,1955.39,174.6,341411.09
15191,6145,35,1382.0,75.69,104603.58
15192,6145,155,2117.0,167.9,355444.3
15193,6146,220,1190.0,147.68,175739.2
15194,6146,233,752.0,63.08,47436.16
15195,6146,185,1845.57,60.03,110789.57
15196,6146,63,4735.21,251.28,1189863.57
15197,6147,26,3653.02,263.89,963995.45
15198,6147,47,985.0,365.32,359840.2
15199,6148,200,682.59,80.5,54948.5
15200,6149,83,3777.72,253.74,958558.67
15201,6149,187,2325.08,165.3,384335.72
15202,6150,284,1884.24,65.25,122946.66
15203,6150,287,1412.98,241.46,341178.15
15204,6151,196,1584.0,112.94,178896.96
15205,6151,62,2320.0,448.5,1040520.0
15206,6151,254,4316.19,259.79,1121303.0
15207,6152,205,3658.81,442.12,1617633.08
15208,6152,117,3796.0,60.61,230075.56
15209,6153,203,1001.93,237.46,237918.3
15210,6154,86,1361.0,62.9,85606.9
15211,6154,1,805.0,436.54,351414.7
15212,6154,66,1353.68,382.79,518175.17
15213,6155,268,541.21,199.29,107857.74
15214,6155,130,4375.48,78.51,343518.93
15215,6156,205,2955.69,442.12,1306769.66
15216,6157,138,3497.0,228.03,797420.91
15217,6157,163,4138.0,240.85,996637.3
15218,6158,190,4130.0,162.18,669803.4
15219,6159,162,3558.0,231.72,824459.76
15220,6159,65,2746.78,425.31,1168233.0
15221,6159,133,4769.0,42.65,203397.85
15222,6159,278,3171.0,408.19,1294370.49
15223,6160,24,3821.0,210.27,803441.67
15224,6160,217,2649.57,128.15,339542.4
15225,6161,282,2270.97,283.59,644024.38
15226,6162,67,1260.24,113.56,143112.85
15227,6163,70,2642.0,429.46,1134633.32
15228,6163,150,3708.76,85.48,317024.8
15229,6164,237,2105.93,365.01,768685.51
15230,6164,286,3813.0,280.17,1068288.21
15231,6164,60,815.0,366.37,298591.55
15232,6165,205,2282.26,442.12,1009032.79
15233,6165,117,2927.0,60.61,177405.47
15234,6166,265,485.33,395.11,191758.74
15235,6166,72,3963.0,105.2,416907.6
15236,6166,212,1421.74,79.39,112871.94
15237,6166,195,877.63,71.33,62601.35
15238,6167,284,4506.97,65.25,294079.79
15239,6167,287,2065.49,241.46,498733.22
15240,6168,154,4426.13,279.36,1236483.68
15241,6169,184,1761.0,195.95,345067.95
15242,6169,50,502.44,268.58,134945.34
15243,6169,101,1272.0,353.29,449384.88
15244,6169,264,1597.02,163.4,260953.07
15245,6169,298,4510.92,155.91,703297.54
15246,6169,292,3735.18,114.07,426071.98
15247,6169,190,3863.0,162.18,626501.34
15248,6170,228,468.0,72.0,33696.0
15249,6171,137,2817.78,165.83,467272.46
15250,6172,165,3200.33,202.99,649634.99
15251,6172,26,2725.43,263.89,719213.72
15252,6172,47,2692.0,365.32,983441.44
15253,6173,288,3578.33,402.57,1440528.31
15254,6173,198,2971.61,86.4,256747.1
15255,6173,9,3799.0,236.82,899679.18
15256,6173,42,2756.72,419.93,1157629.43
15257,6173,284,4094.61,65.25,267173.3
15258,6174,39,2894.69,327.4,947721.51
15259,6174,216,3662.53,258.51,946800.63
15260,6175,159,2812.19,115.84,325764.09
15261,6175,280,2145.0,55.25,118511.25
15262,6176,35,1992.0,75.69,150774.48
15263,6176,126,387.07,301.4,116662.9
15264,6176,224,4187.0,54.33,227479.71
15265,6177,278,1380.0,408.19,563302.2
15266,6177,162,4854.0,231.72,1124768.88
15267,6178,269,4771.62,171.49,818285.11
15268,6178,186,4018.12,129.85,521752.88
15269,6179,142,947.0,283.67,268635.49
15270,6179,178,1068.0,355.76,379951.68
15271,6179,146,2182.0,30.3,66114.6
15272,6180,221,3505.09,193.17,677078.24
15273,6180,102,2290.0,180.25,412772.5
15274,6180,85,4777.31,183.36,875967.56
15275,6180,96,3067.0,178.33,546938.11
15276,6181,149,2982.0,337.47,1006335.54
15277,6182,256,1683.36,65.48,110226.41
15278,6182,194,2874.31,48.5,139404.04
15279,6182,121,992.03,289.47,287162.92
15280,6183,251,3171.0,84.01,266395.71
15281,6183,14,1197.0,264.19,316235.43
15282,6184,296,449.79,343.82,154646.8
15283,6185,40,3066.37,277.2,849997.76
15284,6185,192,4658.0,273.78,1275267.24
15285,6185,184,1050.0,195.95,205747.5
15286,6186,20,686.4,206.68,141865.15
15287,6186,180,3983.0,41.85,166688.55
15288,6186,252,2387.62,32.72,78122.93
15289,6186,98,3281.57,407.16,1336124.04
15290,6186,175,623.77,401.07,250175.43
15291,6187,200,2889.21,80.5,232581.4
15292,6188,206,2569.31,53.08,136378.97
15293,6188,264,4977.58,163.4,813336.57
15294,6189,118,3976.18,60.24,239525.08
15295,6190,172,2864.0,97.52,279297.28
15296,6190,261,554.0,367.11,203378.94
15297,6190,118,4912.63,60.24,295936.83
15298,6190,48,3135.64,444.31,1393196.21
15299,6191,76,4703.5,53.76,252860.16
15300,6191,161,4503.0,403.16,1815429.48
15301,6191,138,3048.0,228.03,695035.44
15302,6192,246,1691.2,374.29,632999.25
15303,6192,187,4428.17,165.3,731976.5
15304,6192,83,4944.45,253.74,1254604.74
15305,6193,131,991.83,127.53,126488.08
15306,6193,297,685.0,394.91,270513.35
15307,6193,152,1540.04,168.6,259650.74
15308,6194,97,1805.0,198.55,358382.75
15309,6194,89,2808.0,280.28,787026.24
15310,6194,275,2151.03,405.11,871403.76
15311,6194,111,1250.7,441.07,551646.25
15312,6194,101,1054.0,353.29,372367.66
15313,6195,102,4693.0,180.25,845913.25
15314,6195,221,1645.81,193.17,317921.12
15315,6195,300,1243.0,52.45,65195.35
15316,6195,96,4797.0,178.33,855449.01
15317,6196,2,1958.0,22.29,43643.82
15318,6196,106,2463.0,68.74,169306.62
15319,6197,214,2076.14,418.43,868719.26
15320,6197,13,378.0,283.52,107170.56
15321,6197,18,3081.69,427.83,1318439.43
15322,6198,174,4209.66,56.53,237972.08
15323,6198,19,932.11,400.95,373729.5
15324,6198,248,3943.63,58.56,230938.97
15325,6199,53,1932.95,379.43,733419.22
15326,6199,279,651.0,282.03,183601.53
15327,6199,215,3079.0,251.87,775507.73
15328,6199,67,2325.53,113.56,264087.19
15329,6199,141,3091.8,360.34,1114099.21
15330,6200,18,4122.65,427.83,1763793.35
15331,6201,195,3707.46,71.33,264453.12
15332,6201,84,3203.0,394.86,1264736.58
15333,6202,210,1699.37,368.23,625759.02
15334,6203,233,2890.0,63.08,182301.2
15335,6203,63,2998.08,251.28,753357.54
15336,6203,185,2412.36,60.03,144813.97
15337,6204,51,1373.0,173.26,237885.98
15338,6205,170,2754.86,11.97,32975.67
15339,6205,32,2933.0,141.36,414608.88
15340,6206,18,1609.22,427.83,688472.59
15341,6206,214,1266.33,418.43,529870.46
15342,6206,13,3123.0,283.52,885432.96
15343,6207,64,1791.0,346.74,621011.34
15344,6207,184,3388.0,195.95,663878.6
15345,6207,40,4017.9,277.2,1113761.88
15346,6207,192,4304.0,273.78,1178349.12
15347,6208,52,1463.27,436.55,638790.52
15348,6208,230,3786.6,241.07,912835.66
15349,6209,158,981.0,19.4,19031.4
15350,6209,191,1943.81,443.97,862993.33
15351,6210,151,1958.0,96.58,189103.64
15352,6210,43,2905.0,390.13,1133327.65
15353,6210,119,4407.26,70.9,312474.73
15354,6211,10,2097.93,284.34,596525.42
15355,6211,213,2854.0,301.88,861565.52
15356,6211,34,2576.07,309.07,796185.95
15357,6212,100,684.0,232.75,159201.0
15358,6213,168,3862.12,123.35,476392.5
15359,6213,15,2009.38,405.82,815446.59
15360,6213,234,2002.0,31.33,62722.66
15361,6213,51,2609.0,173.26,452035.34
15362,6213,14,2434.0,264.19,643038.46
15363,6214,220,2556.0,147.68,377470.08
15364,6214,185,3153.58,60.03,189309.41
15365,6214,233,2467.0,63.08,155618.36
15366,6215,100,1675.0,232.75,389856.25
15367,6215,276,2731.18,174.6,476864.03
15368,6215,262,576.0,300.34,172995.84
15369,6216,262,2411.0,300.34,724119.74
15370,6216,276,4135.98,174.6,722142.11
15371,6217,125,1832.98,214.86,393834.08
15372,6217,198,3502.22,86.4,302591.81
15373,6218,181,3676.8,243.09,893793.31
15374,6218,6,3976.0,35.99,143096.24
15375,6218,36,597.15,410.18,244938.99
15376,6219,200,3317.22,80.5,267036.21
15377,6220,272,2708.0,337.18,913083.44
15378,6221,236,2746.57,147.09,403992.98
15379,6222,219,682.63,86.61,59122.58
15380,6223,173,3251.1,149.39,485681.83
15381,6224,120,366.0,65.06,23811.96
15382,6224,188,750.0,291.73,218797.5
15383,6225,228,1189.0,72.0,85608.0
15384,6226,146,1591.0,30.3,48207.3
15385,6226,142,658.0,283.67,186654.86
15386,6226,178,1944.0,355.76,691597.44
15387,6227,209,1545.0,389.88,602364.6
15388,6228,154,4680.29,279.36,1307485.81
15389,6228,299,968.84,370.1,358567.68
15390,6229,90,3747.37,317.72,1190614.4
15391,6229,7,4670.82,250.57,1170367.37
15392,6230,172,4891.0,97.52,476970.32
15393,6230,261,4522.0,367.11,1660071.42
15394,6231,213,1141.0,301.88,344445.08
15395,6231,10,4109.59,284.34,1168520.82
15396,6231,34,3860.97,309.07,1193310.0
15397,6232,94,2695.9,159.71,430562.19
15398,6233,167,319.0,111.38,35530.22
15399,6233,272,1911.0,337.18,644350.98
15400,6233,116,4211.63,36.91,155451.26
15401,6234,9,2377.0,236.82,562921.14
15402,6234,35,4458.0,75.69,337426.02
15403,6235,105,1900.0,427.44,812136.0
15404,6235,147,2485.0,126.76,314998.6
15405,6235,270,769.84,209.82,161527.83
15406,6235,41,373.5,189.95,70946.32
15407,6236,131,3935.11,127.53,501844.58
15408,6237,64,4327.0,346.74,1500343.98
15409,6237,192,2020.0,273.78,553035.6
15410,6237,40,2514.18,277.2,696930.7
15411,6237,184,2744.0,195.95,537686.8
15412,6238,231,1171.0,26.17,30645.07
15413,6238,140,4963.37,20.57,102096.52
15414,6239,151,2622.0,96.58,253232.76
15415,6239,43,1642.0,390.13,640593.46
15416,6239,119,2606.37,70.9,184791.63
15417,6240,233,1394.0,63.08,87933.52
15418,6240,220,3339.0,147.68,493103.52
15419,6240,185,3895.9,60.03,233870.88
15420,6240,63,4489.06,251.28,1128011.0
15421,6241,170,375.54,11.97,4495.21
15422,6242,27,3453.36,37.75,130364.34
15423,6242,281,400.3,423.1,169366.93
15424,6243,189,4943.92,258.14,1276223.51
15425,6243,109,4812.83,118.44,570031.59
15426,6244,106,1409.0,68.74,96854.66
15427,6245,36,550.47,410.18,225791.78
15428,6245,181,4363.45,243.09,1060711.06
15429,6245,6,1127.0,35.99,40560.73
15430,6246,45,4787.74,14.79,70810.67
15431,6247,86,498.0,62.9,31324.2
15432,6247,1,1955.0,436.54,853435.7
15433,6247,66,3371.55,382.79,1290595.62
15434,6248,99,1249.0,158.67,198178.83
15435,6249,207,2279.0,180.84,412134.36
15436,6249,45,699.94,14.79,10352.11
15437,6250,224,1254.0,54.33,68129.82
15438,6250,210,1589.65,368.23,585356.82
15439,6250,260,2573.0,76.43,196654.39
15440,6250,78,3089.0,235.58,727706.62
15441,6250,277,4137.0,245.97,1017577.89
15442,6251,218,3635.83,346.96,1261487.58
15443,6251,236,4298.36,147.09,632245.77
15444,6251,178,4578.0,355.76,1628669.28
15445,6251,164,355.0,50.91,18073.05
15446,6252,215,4603.0,251.87,1159357.61
15447,6252,141,3799.07,360.34,1368956.88
15448,6253,270,3205.59,209.82,672596.89
15449,6254,227,2102.98,262.81,552684.17
15450,6254,28,4014.32,438.55,1760480.04
15451,6255,205,3506.98,442.12,1550506.0
15452,6255,117,2010.0,60.61,121826.1
15453,6256,243,4036.63,187.09,755213.11
15454,6257,36,3033.88,410.18,1244436.9
15455,6257,181,3773.24,243.09,917236.91
15456,6257,6,1430.0,35.99,51465.7
15457,6258,194,660.72,48.5,32044.92
15458,6258,121,921.37,289.47,266708.97
15459,6258,256,2308.87,65.48,151184.81
15460,6259,234,2383.0,31.33,74659.39
15461,6259,14,4309.0,264.19,1138394.71
