batch_material_id,batch_id,raw_material_id,quantity_used,unit_cost,line_cost
29324,6881,284,30.54,65.25,1992.73
29325,6881,292,140.62,114.07,16040.52
29326,6881,89,65.0,280.28,18218.2
29327,6881,242,16.0,213.79,3420.64
29328,6881,12,38.65,206.18,7968.86
29329,6881,271,23.0,137.72,3167.56
29330,6882,133,575.0,42.65,24523.75
29331,6882,89,819.0,280.28,229549.32
29332,6882,299,1012.96,370.1,374896.5
29333,6883,184,335.0,195.95,65643.25
29334,6883,259,792.0,76.15,60310.8
29335,6883,28,251.94,438.55,110488.29
29336,6884,48,140.41,444.31,62385.57
29337,6884,94,36.47,159.71,5824.62
29338,6884,143,395.34,39.55,15635.7
29339,6884,207,578.0,180.84,104525.52
29340,6884,267,199.0,368.02,73235.98
29341,6885,57,22.66,125.21,2837.26
29342,6885,201,277.0,403.85,111866.45
29343,6885,121,629.01,289.47,182079.52
29344,6885,290,405.0,70.8,28674.0
29345,6886,48,118.71,444.31,52744.04
29346,6886,94,465.4,159.71,74329.03
29347,6886,143,366.37,39.55,14489.93
29348,6886,207,302.0,180.84,54613.68
29349,6886,267,61.0,368.02,22449.22
29350,6887,71,361.31,273.96,98984.49
29351,6887,298,436.42,155.91,68042.24
29352,6887,161,330.0,403.16,133042.8
29353,6888,50,525.26,268.58,141074.33
29354,6888,140,518.38,20.57,10663.08
29355,6888,29,85.06,443.84,37753.03
29356,6888,287,91.34,241.46,22054.96
29357,6888,211,399.29,118.28,47228.02
29358,6888,209,385.0,389.88,150103.8
29359,6889,275,454.25,405.11,184021.22
29360,6889,1,338.0,436.54,147550.52
29361,6889,285,564.65,357.93,202105.17
29362,6890,80,137.0,235.51,32264.87
29363,6890,156,225.42,209.75,47281.84
29364,6890,297,253.0,394.91,99912.23
29365,6891,257,333.74,358.48,119639.12
29366,6891,208,113.0,436.35,49307.55
29367,6891,288,96.2,402.57,38727.23
29368,6891,103,354.57,281.07,99658.99
29369,6891,238,376.0,116.82,43924.32
29370,6892,287,169.38,241.46,40898.49
29371,6892,166,41.11,241.08,9910.8
29372,6892,196,328.0,112.94,37044.32
29373,6892,155,200.0,167.9,33580.0
29374,6893,162,316.0,231.72,73223.52
29375,6893,213,525.0,301.88,158487.0
29376,6893,188,550.0,291.73,160451.5
29377,6893,74,43.0,279.3,12009.9
29378,6893,94,98.17,159.71,15678.73
29379,6894,50,160.06,268.58,42988.91
29380,6894,140,154.33,20.57,3174.57
29381,6894,29,299.33,443.84,132854.63
29382,6894,287,119.87,241.46,28943.81
29383,6894,211,218.8,118.28,25879.66
29384,6894,209,304.0,389.88,118523.52
29385,6895,287,188.63,241.46,45546.6
29386,6895,166,958.37,241.08,231043.84
29387,6895,196,664.0,112.94,74992.16
29388,6895,155,38.0,167.9,6380.2
29389,6896,167,302.0,111.38,33636.76
29390,6896,171,456.03,146.97,67022.73
29391,6896,87,258.02,15.87,4094.78
29392,6896,42,301.71,419.93,126697.08
29393,6896,53,130.75,379.43,49610.47
29394,6897,167,333.0,111.38,37089.54
29395,6897,171,151.52,146.97,22268.89
29396,6897,87,577.62,15.87,9166.83
29397,6897,42,483.94,419.93,203220.92
29398,6897,53,26.82,379.43,10176.31
29399,6898,50,488.21,268.58,131123.44
29400,6898,140,407.93,20.57,8391.12
29401,6898,29,317.79,443.84,141047.91
29402,6898,287,639.94,241.46,154519.91
29403,6898,211,100.43,118.28,11878.86
29404,6898,209,307.0,389.88,119693.16
29405,6899,95,421.27,266.69,112348.5
29406,6899,211,83.23,118.28,9844.44
29407,6899,250,181.0,422.44,76461.64
29408,6899,290,493.0,70.8,34904.4
29409,6899,273,690.52,227.72,157245.21
29410,6900,133,431.0,42.65,18382.15
29411,6900,89,594.0,280.28,166486.32
29412,6900,299,589.87,370.1,218310.89
29413,6901,95,82.98,266.69,22129.94
29414,6901,211,686.68,118.28,81220.51
29415,6901,250,197.0,422.44,83220.68
29416,6901,290,56.0,70.8,3964.8
29417,6901,273,532.55,227.72,121272.29
29418,6902,71,104.36,273.96,28590.47
29419,6902,298,106.32,155.91,16576.35
29420,6902,161,351.0,403.16,141509.16
29421,6903,71,61.9,273.96,16958.12
29422,6903,298,292.08,155.91,45538.19
29423,6903,161,221.0,403.16,89098.36
29424,6904,71,294.08,273.96,80566.16
29425,6904,298,555.58,155.91,86620.48
29426,6904,161,485.0,403.16,195532.6
29427,6905,42,801.11,419.93,336410.12
29428,6905,133,567.0,42.65,24182.55
29429,6905,127,458.69,80.03,36708.96
29430,6905,178,563.0,355.76,200292.88
29431,6906,48,98.9,444.31,43942.26
29432,6906,94,304.26,159.71,48593.36
29433,6906,143,224.98,39.55,8897.96
29434,6906,207,154.0,180.84,27849.36
29435,6906,267,303.0,368.02,111510.06
29436,6907,123,100.0,157.51,15751.0
29437,6907,12,177.0,206.18,36493.86
29438,6907,282,188.8,283.59,53541.79
29439,6907,28,183.3,438.55,80386.22
29440,6907,226,38.07,132.02,5026.0
29441,6908,48,36.77,444.31,16337.28
29442,6908,94,355.27,159.71,56740.17
29443,6908,143,205.94,39.55,8144.93
29444,6908,207,283.0,180.84,51177.72
29445,6908,267,113.0,368.02,41586.26
29446,6909,48,32.64,444.31,14502.28
29447,6909,94,217.57,159.71,34748.1
29448,6909,143,233.85,39.55,9248.77
29449,6909,207,44.0,180.84,7956.96
29450,6909,267,155.0,368.02,57043.1
29451,6910,295,314.08,257.74,80950.98
29452,6910,62,200.0,448.5,89700.0
29453,6910,199,298.0,130.44,38871.12
29454,6910,91,255.96,98.19,25132.71
29455,6910,79,227.12,348.23,79090.0
29456,6911,50,143.64,268.58,38578.83
29457,6911,140,272.99,20.57,5615.4
29458,6911,29,219.62,443.84,97476.14
29459,6911,287,286.82,241.46,69255.56
29460,6911,211,65.3,118.28,7723.68
29461,6911,209,72.0,389.88,28071.36
29462,6912,237,432.05,365.01,157702.57
29463,6912,239,344.0,307.63,105824.72
29464,6912,198,423.59,86.4,36598.18
29465,6912,94,211.03,159.71,33703.6
29466,6912,195,316.1,71.33,22547.41
29467,6913,264,862.65,163.4,140957.01
29468,6913,194,59.51,48.5,2886.24
29469,6913,232,154.52,153.46,23712.64
29470,6913,274,52.0,106.8,5553.6
29471,6913,256,859.3,65.48,56266.96
29472,6913,276,539.08,174.6,94123.37
29473,6914,255,467.0,379.3,177133.1
29474,6914,132,242.0,82.12,19873.04
29475,6914,66,326.23,382.79,124877.58
29476,6914,35,34.0,75.69,2573.46
29477,6915,148,160.0,363.37,58139.2
29478,6915,139,314.6,311.61,98032.51
29479,6915,33,315.77,366.77,115814.96
29480,6915,297,260.0,394.91,102676.6
29481,6915,229,194.0,218.07,42305.58
29482,6915,227,623.83,262.81,163948.76
29483,6916,200,191.92,80.5,15449.56
29484,6916,136,165.04,95.23,15716.76
29485,6916,229,110.0,218.07,23987.7
29486,6917,291,479.17,142.34,68205.06
29487,6917,207,458.0,180.84,82824.72
29488,6917,72,49.0,105.2,5154.8
29489,6917,153,440.42,219.58,96707.42
29490,6917,104,338.96,388.48,131679.18
29491,6918,80,169.0,235.51,39801.19
29492,6918,156,655.53,209.75,137497.42
29493,6918,297,544.0,394.91,214831.04
29494,6919,162,572.0,231.72,132543.84
29495,6919,213,330.0,301.88,99620.4
29496,6919,188,227.0,291.73,66222.71
29497,6919,74,509.0,279.3,142163.7
29498,6919,94,347.01,159.71,55420.97
29499,6920,153,356.71,219.58,78326.38
29500,6920,184,196.0,195.95,38406.2
29501,6920,103,246.17,281.07,69191.0
29502,6920,19,341.37,400.95,136872.3
29503,6920,167,205.0,111.38,22832.9
29504,6920,136,272.42,95.23,25942.56
29505,6921,48,109.72,444.31,48749.69
29506,6921,94,263.08,159.71,42016.51
29507,6921,143,324.15,39.55,12820.13
29508,6921,207,259.0,180.84,46837.56
29509,6921,267,375.0,368.02,138007.5
29510,6922,284,232.65,65.25,15180.41
29511,6922,292,13.39,114.07,1527.4
29512,6922,89,101.0,280.28,28308.28
29513,6922,242,142.0,213.79,30358.18
29514,6922,12,231.76,206.18,47784.28
29515,6922,271,225.0,137.72,30987.0
29516,6923,114,826.85,286.13,236586.59
29517,6923,227,322.4,262.81,84729.94
29518,6923,299,147.73,370.1,54674.87
29519,6923,166,875.78,241.08,211133.04
29520,6923,36,537.06,410.18,220291.27
29521,6924,255,708.0,379.3,268544.4
29522,6924,39,208.41,327.4,68233.43
29523,6924,24,256.0,210.27,53829.12
29524,6924,235,352.74,445.51,157149.2
29525,6924,89,641.0,280.28,179659.48
29526,6925,189,610.95,258.14,157710.63
29527,6925,64,351.0,346.74,121705.74
29528,6925,147,206.0,126.76,26112.56
29529,6925,233,435.0,63.08,27439.8
29530,6925,87,221.3,15.87,3512.03
29531,6926,299,110.7,370.1,40970.07
29532,6926,198,570.05,86.4,49252.32
29533,6926,284,474.8,65.25,30980.7
29534,6926,270,168.37,209.82,35327.39
29535,6927,71,118.67,273.96,32510.83
29536,6927,298,131.53,155.91,20506.84
29537,6927,161,143.0,403.16,57651.88
29538,6928,37,173.23,370.67,64211.16
29539,6928,136,169.37,95.23,16129.11
29540,6928,194,262.11,48.5,12712.34
29541,6928,232,190.08,153.46,29169.68
29542,6928,214,285.02,418.43,119260.92
29543,6928,170,136.26,11.97,1631.03
29544,6929,287,7.61,241.46,1837.51
29545,6929,166,91.8,241.08,22131.14
29546,6929,196,31.0,112.94,3501.14
29547,6929,155,140.0,167.9,23506.0
29548,6930,275,404.12,405.11,163713.05
29549,6930,1,170.0,436.54,74211.8
29550,6930,285,92.45,357.93,33090.63
29551,6931,267,163.0,368.02,59987.26
29552,6931,281,146.0,423.1,61772.6
29553,6931,5,65.0,446.86,29045.9
29554,6932,229,35.0,218.07,7632.45
29555,6932,263,454.53,236.81,107637.25
29556,6932,62,293.0,448.5,131410.5
29557,6932,176,330.0,268.34,88552.2
29558,6933,50,447.34,268.58,120146.58
29559,6933,140,517.31,20.57,10641.07
29560,6933,29,235.28,443.84,104426.68
29561,6933,287,815.45,241.46,196898.56
29562,6933,211,376.47,118.28,44528.87
29563,6933,209,423.0,389.88,164919.24
29564,6934,284,226.81,65.25,14799.35
29565,6934,292,666.64,114.07,76043.62
29566,6934,89,483.0,280.28,135375.24
29567,6934,242,460.0,213.79,98343.4
29568,6934,12,95.77,206.18,19745.86
29569,6934,271,401.0,137.72,55225.72
29570,6935,95,676.37,266.69,180381.12
29571,6935,211,670.29,118.28,79281.9
29572,6935,250,238.0,422.44,100540.72
29573,6935,290,585.0,70.8,41418.0
29574,6935,273,704.05,227.72,160326.27
29575,6936,200,44.6,80.5,3590.3
29576,6936,136,29.22,95.23,2782.62
29577,6936,229,21.0,218.07,4579.47
29578,6937,42,323.16,419.93,135704.58
29579,6937,133,591.0,42.65,25206.15
29580,6937,127,260.57,80.03,20853.42
29581,6937,178,276.0,355.76,98189.76
29582,6938,95,175.81,266.69,46886.77
29583,6938,211,583.9,118.28,69063.69
29584,6938,250,294.0,422.44,124197.36
29585,6938,290,537.0,70.8,38019.6
29586,6938,273,469.37,227.72,106884.94
29587,6939,48,255.13,444.31,113356.81
29588,6939,94,490.08,159.71,78270.68
29589,6939,143,516.54,39.55,20429.16
29590,6939,207,492.0,180.84,88973.28
29591,6939,267,281.0,368.02,103413.62
29592,6940,221,406.92,193.17,78604.74
29593,6940,118,88.31,60.24,5319.79
29594,6940,95,94.21,266.69,25124.86
29595,6941,80,391.0,235.51,92084.41
29596,6941,156,548.35,209.75,115016.41
29597,6941,297,398.0,394.91,157174.18
29598,6942,37,758.28,370.67,281071.65
29599,6942,136,1047.61,95.23,99763.9
29600,6942,194,272.79,48.5,13230.32
29601,6942,232,409.03,153.46,62769.74
29602,6942,214,64.41,418.43,26951.08
29603,6942,170,324.39,11.97,3882.95
29604,6943,221,640.23,193.17,123673.23
29605,6943,118,162.8,60.24,9807.07
29606,6943,95,350.29,266.69,93418.84
29607,6944,153,47.03,219.58,10326.85
29608,6944,184,92.0,195.95,18027.4
29609,6944,103,202.75,281.07,56986.94
29610,6944,19,200.55,400.95,80410.52
29611,6944,167,182.0,111.38,20271.16
29612,6944,136,74.27,95.23,7072.73
29613,6945,189,112.59,258.14,29063.98
29614,6945,250,158.0,422.44,66745.52
29615,6945,129,215.0,21.27,4573.05
29616,6945,261,126.0,367.11,46255.86
29617,6946,287,127.69,241.46,30832.03
29618,6946,166,314.68,241.08,75863.05
29619,6946,196,73.0,112.94,8244.62
29620,6946,155,475.0,167.9,79752.5
29621,6947,81,473.24,383.93,181691.03
29622,6947,109,40.28,118.44,4770.76
29623,6947,136,590.95,95.23,56276.17
29624,6947,168,321.76,123.35,39689.1
29625,6947,201,496.0,403.85,200309.6
29626,6947,34,587.83,309.07,181680.62
29627,6948,260,934.0,76.43,71385.62
29628,6948,256,754.32,65.48,49392.87
29629,6948,199,704.0,130.44,91829.76
29630,6948,300,654.0,52.45,34302.3
29631,6949,291,444.26,142.34,63235.97
29632,6949,207,566.0,180.84,102355.44
29633,6949,72,507.0,105.2,53336.4
29634,6949,153,568.9,219.58,124919.06
29635,6949,104,93.69,388.48,36396.69
29636,6950,260,360.0,76.43,27514.8
29637,6950,157,126.0,337.12,42477.12
29638,6950,227,257.2,262.81,67594.73
29639,6950,286,14.0,280.17,3922.38
29640,6951,200,430.91,80.5,34688.26
29641,6951,136,260.46,95.23,24803.61
29642,6951,229,362.0,218.07,78941.34
29643,6952,287,925.92,241.46,223572.64
29644,6952,166,836.83,241.08,201742.98
29645,6952,196,911.0,112.94,102888.34
29646,6952,155,504.0,167.9,84621.6
29647,6953,58,267.65,28.2,7547.73
29648,6953,192,980.0,273.78,268304.4
29649,6953,49,52.09,70.24,3658.8
29650,6953,294,973.89,17.99,17520.28
29651,6953,220,1010.0,147.68,149156.8
29652,6954,97,223.0,198.55,44276.65
29653,6954,298,613.55,155.91,95658.58
29654,6954,157,363.0,337.12,122374.56
29655,6954,286,561.0,280.17,157175.37
29656,6955,291,33.23,142.34,4729.96
29657,6955,207,321.0,180.84,58049.64
29658,6955,72,475.0,105.2,49970.0
29659,6955,153,414.05,219.58,90917.1
29660,6955,104,177.22,388.48,68846.43
29661,6956,275,29.25,405.11,11849.47
29662,6956,1,542.0,436.54,236604.68
29663,6956,285,140.62,357.93,50332.12
29664,6957,191,442.13,443.97,196292.46
29665,6957,195,238.01,71.33,16977.25
29666,6957,204,307.43,186.45,57320.32
29667,6958,231,671.0,26.17,17560.07
29668,6958,211,596.66,118.28,70572.94
29669,6958,285,423.45,357.93,151565.46
29670,6958,58,309.83,28.2,8737.21
29671,6958,116,191.77,36.91,7078.23
29672,6959,135,211.43,208.97,44182.53
29673,6959,214,202.89,418.43,84895.26
29674,6959,162,788.0,231.72,182595.36
29675,6960,50,272.33,268.58,73142.39
29676,6960,140,268.41,20.57,5521.19
29677,6960,29,472.9,443.84,209891.94
29678,6960,287,165.9,241.46,40058.21
29679,6960,211,364.84,118.28,43153.28
29680,6960,209,591.0,389.88,230419.08
29681,6961,123,20.0,157.51,3150.2
29682,6961,12,390.9,206.18,80595.76
29683,6961,282,512.01,283.59,145200.92
29684,6961,28,139.53,438.55,61190.88
29685,6961,226,353.06,132.02,46610.98
29686,6962,260,334.0,76.43,25527.62
29687,6962,157,1027.0,337.12,346222.24
29688,6962,227,986.52,262.81,259267.32
29689,6962,286,827.0,280.17,231700.59
29690,6963,275,452.89,405.11,183470.27
29691,6963,1,501.0,436.54,218706.54
29692,6963,285,228.94,357.93,81944.49
29693,6964,50,539.61,268.58,144928.45
29694,6964,140,240.03,20.57,4937.42
29695,6964,29,246.32,443.84,109326.67
29696,6964,287,67.0,241.46,16177.82
29697,6964,211,262.68,118.28,31069.79
29698,6964,209,514.0,389.88,200398.32
29699,6965,250,618.0,422.44,261067.92
29700,6965,117,505.0,60.61,30608.05
29701,6965,139,173.93,311.61,54198.33
29702,6965,173,602.72,149.39,90040.34
29703,6965,154,124.9,279.36,34892.06
29704,6966,28,190.09,438.55,83363.97
29705,6966,101,57.0,353.29,20137.53
29706,6966,279,55.0,282.03,15511.65
29707,6967,228,776.0,72.0,55872.0
29708,6967,45,812.18,14.79,12012.14
29709,6967,73,738.89,303.25,224068.39
29710,6967,264,641.81,163.4,104871.75
29711,6967,35,540.0,75.69,40872.6
29712,6968,277,98.0,245.97,24105.06
29713,6968,106,564.0,68.74,38769.36
29714,6968,126,722.78,301.4,217845.89
29715,6968,95,254.01,266.69,67741.93
29716,6968,10,425.06,284.34,120861.56
29717,6968,79,930.59,348.23,324059.36
29718,6969,287,52.08,241.46,12575.24
29719,6969,166,125.07,241.08,30151.88
29720,6969,196,13.0,112.94,1468.22
29721,6969,155,97.0,167.9,16286.3
29722,6970,212,848.49,79.39,67361.62
29723,6970,240,261.0,342.82,89476.02
29724,6970,209,247.0,389.88,96300.36
29725,6971,167,202.0,111.38,22498.76
29726,6971,171,262.31,146.97,38551.7
29727,6971,87,271.57,15.87,4309.82
29728,6971,42,162.33,419.93,68167.24
29729,6971,53,465.76,379.43,176723.32
29730,6972,10,319.47,284.34,90838.1
29731,6972,143,290.4,39.55,11485.32
29732,6972,165,382.05,202.99,77552.33
29733,6973,38,615.0,427.56,262949.4
29734,6973,112,928.17,223.2,207167.54
29735,6973,272,763.0,337.18,257268.34
29736,6973,83,951.65,253.74,241471.67
29737,6973,136,186.84,95.23,17792.77
29738,6974,48,57.99,444.31,25765.54
29739,6974,94,238.54,159.71,38097.22
29740,6974,143,475.68,39.55,18813.14
29741,6974,207,255.0,180.84,46114.2
29742,6974,267,580.0,368.02,213451.6
29743,6975,50,468.55,268.58,125843.16
29744,6975,140,452.0,20.57,9297.64
29745,6975,29,50.49,443.84,22409.48
29746,6975,287,33.34,241.46,8050.28
29747,6975,211,328.43,118.28,38846.7
29748,6975,209,89.0,389.88,34699.32
29749,6976,48,606.83,444.31,269620.64
29750,6976,94,80.4,159.71,12840.68
29751,6976,143,361.71,39.55,14305.63
29752,6976,207,983.0,180.84,177765.72
29753,6976,267,413.0,368.02,151992.26
29754,6977,33,203.69,366.77,74707.38
29755,6977,154,492.79,279.36,137665.81
29756,6977,153,632.32,219.58,138844.83
29757,6977,202,188.4,38.86,7321.22
29758,6977,140,281.72,20.57,5794.98
29759,6977,295,353.16,257.74,91023.46
29760,6978,264,276.68,163.4,45209.51
29761,6978,194,166.42,48.5,8071.37
29762,6978,232,240.67,153.46,36933.22
29763,6978,274,378.0,106.8,40370.4
29764,6978,256,257.89,65.48,16886.64
29765,6978,276,134.41,174.6,23467.99
29766,6979,28,91.66,438.55,40197.49
29767,6979,101,688.0,353.29,243063.52
29768,6979,279,400.0,282.03,112812.0
29769,6980,28,97.06,438.55,42565.66
29770,6980,101,92.0,353.29,32502.68
29771,6980,279,238.0,282.03,67123.14
29772,6981,81,450.06,383.93,172791.54
29773,6981,125,73.91,214.86,15880.3
29774,6981,144,479.21,393.49,188564.34
29775,6981,34,158.28,309.07,48919.6
29776,6981,211,402.25,118.28,47578.13
29777,6982,50,108.26,268.58,29076.47
29778,6982,140,121.48,20.57,2498.84
29779,6982,29,94.98,443.84,42155.92
29780,6982,287,39.94,241.46,9643.91
29781,6982,211,129.42,118.28,15307.8
29782,6982,209,154.0,389.88,60041.52
29783,6983,108,621.0,222.98,138470.58
29784,6983,189,512.84,258.14,132384.52
29785,6983,141,368.71,360.34,132860.96
29786,6983,174,478.39,56.53,27043.39
29787,6983,287,797.23,241.46,192499.16
29788,6984,71,130.42,273.96,35729.86
29789,6984,298,66.87,155.91,10425.7
29790,6984,161,206.0,403.16,83050.96
29791,6985,200,111.86,80.5,9004.73
29792,6985,136,77.06,95.23,7338.42
29793,6985,229,298.0,218.07,64984.86
29794,6986,81,543.07,383.93,208500.87
29795,6986,109,100.09,118.44,11854.66
29796,6986,136,216.33,95.23,20601.11
29797,6986,168,68.12,123.35,8402.6
29798,6986,201,301.0,403.85,121558.85
29799,6986,34,105.54,309.07,32619.25
29800,6987,255,409.0,379.3,155133.7
29801,6987,39,321.97,327.4,105412.98
29802,6987,24,377.0,210.27,79271.79
29803,6987,235,805.62,445.51,358911.77
29804,6987,89,509.0,280.28,142662.52
29805,6988,260,583.0,76.43,44558.69
29806,6988,157,176.0,337.12,59333.12
29807,6988,227,829.46,262.81,217990.38
29808,6988,286,120.0,280.17,33620.4
29809,6989,167,143.0,111.38,15927.34
29810,6989,171,72.61,146.97,10671.49
29811,6989,87,133.46,15.87,2118.01
29812,6989,42,9.49,419.93,3985.14
29813,6989,53,107.43,379.43,40762.16
29814,6990,48,432.64,444.31,192226.28
29815,6990,94,269.67,159.71,43069.0
29816,6990,143,388.23,39.55,15354.5
29817,6990,207,320.0,180.84,57868.8
29818,6990,267,608.0,368.02,223756.16
29819,6991,287,90.97,241.46,21965.62
29820,6991,166,631.22,241.08,152174.52
29821,6991,196,406.0,112.94,45853.64
29822,6991,155,276.0,167.9,46340.4
29823,6992,257,508.23,358.48,182190.29
29824,6992,208,305.0,436.35,133086.75
29825,6992,288,724.92,402.57,291831.04
29826,6992,103,632.07,281.07,177655.91
29827,6992,238,306.0,116.82,35746.92
29828,6993,184,832.0,195.95,163030.4
29829,6993,259,191.0,76.15,14544.65
29830,6993,28,1047.87,438.55,459543.39
29831,6994,295,92.17,257.74,23755.9
29832,6994,62,298.0,448.5,133653.0
29833,6994,199,182.0,130.44,23740.08
29834,6994,91,544.96,98.19,53509.62
29835,6994,79,125.34,348.23,43647.15
29836,6995,48,710.76,444.31,315797.78
29837,6995,94,100.07,159.71,15982.18
29838,6995,143,266.52,39.55,10540.87
29839,6995,207,723.0,180.84,130747.32
29840,6995,267,825.0,368.02,303616.5
29841,6996,133,236.0,42.65,10065.4
29842,6996,89,457.0,280.28,128087.96
29843,6996,299,148.36,370.1,54908.04
29844,6997,35,266.0,75.69,20133.54
29845,6997,91,448.26,98.19,44014.65
29846,6997,167,451.0,111.38,50232.38
29847,6997,258,362.0,93.13,33713.06
29848,6998,189,573.14,258.14,147950.36
29849,6998,250,77.0,422.44,32527.88
29850,6998,129,322.0,21.27,6848.94
29851,6998,261,129.0,367.11,47357.19
29852,6999,257,284.78,358.48,102087.93
29853,6999,208,237.0,436.35,103414.95
29854,6999,288,104.45,402.57,42048.44
29855,6999,103,73.12,281.07,20551.84
29856,6999,238,55.0,116.82,6425.1
29857,7000,200,30.52,80.5,2456.86
29858,7000,136,274.66,95.23,26155.87
29859,7000,229,27.0,218.07,5887.89
29860,7001,48,71.56,444.31,31794.82
29861,7001,94,309.41,159.71,49415.87
29862,7001,143,778.71,39.55,30797.98
29863,7001,207,377.0,180.84,68176.68
29864,7001,267,357.0,368.02,131383.14
29865,7002,81,29.5,383.93,11325.93
29866,7002,125,140.82,214.86,30256.59
29867,7002,144,196.61,393.49,77364.07
29868,7002,34,134.7,309.07,41631.73
29869,7002,211,35.5,118.28,4198.94
29870,7003,81,301.48,383.93,115747.22
29871,7003,109,45.78,118.44,5422.18
29872,7003,136,108.98,95.23,10378.17
29873,7003,168,288.7,123.35,35611.14
29874,7003,201,126.0,403.85,50885.1
29875,7003,34,111.58,309.07,34486.03
29876,7004,184,225.0,195.95,44088.75
29877,7004,295,132.01,257.74,34024.26
29878,7004,173,23.78,149.39,3552.49
29879,7005,299,134.89,370.1,49922.79
29880,7005,198,256.73,86.4,22181.47
29881,7005,284,553.3,65.25,36102.82
29882,7005,270,480.7,209.82,100860.47
29883,7006,80,166.0,235.51,39094.66
29884,7006,156,249.38,209.75,52307.46
29885,7006,297,39.0,394.91,15401.49
29886,7007,48,17.41,444.31,7735.44
29887,7007,94,54.45,159.71,8696.21
29888,7007,143,87.54,39.55,3462.21
29889,7007,207,65.0,180.84,11754.6
29890,7007,267,57.0,368.02,20977.14
29891,7008,10,233.95,284.34,66521.34
29892,7008,143,36.26,39.55,1434.08
29893,7008,165,256.95,202.99,52158.28
29894,7009,58,726.91,28.2,20498.86
29895,7009,192,561.0,273.78,153590.58
29896,7009,49,676.01,70.24,47482.94
29897,7009,294,303.91,17.99,5467.34
29898,7009,220,469.0,147.68,69261.92
29899,7010,114,395.4,286.13,113135.8
29900,7010,227,135.0,262.81,35479.35
29901,7010,299,251.56,370.1,93102.36
29902,7010,166,73.07,241.08,17615.72
29903,7010,36,266.72,410.18,109403.21
29904,7011,135,254.41,208.97,53164.06
29905,7011,214,230.38,418.43,96397.9
29906,7011,162,245.0,231.72,56771.4
29907,7012,132,149.0,82.12,12235.88
29908,7012,114,325.43,286.13,93115.29
29909,7012,268,47.7,199.29,9506.13
29910,7013,267,589.0,368.02,216763.78
29911,7013,281,564.93,423.1,239021.88
29912,7013,5,780.0,446.86,348550.8
29913,7014,48,198.94,444.31,88391.03
29914,7014,94,79.94,159.71,12767.22
29915,7014,143,134.85,39.55,5333.32
29916,7014,207,24.0,180.84,4340.16
29917,7014,267,261.0,368.02,96053.22
29918,7015,28,200.93,438.55,88117.85
29919,7015,101,162.0,353.29,57232.98
29920,7015,279,233.0,282.03,65712.99
29921,7016,48,432.2,444.31,192030.78
29922,7016,94,433.41,159.71,69219.91
29923,7016,143,264.78,39.55,10472.05
29924,7016,207,223.0,180.84,40327.32
29925,7016,267,181.0,368.02,66611.62
29926,7017,42,636.78,419.93,267403.03
29927,7017,133,65.0,42.65,2772.25
29928,7017,127,256.69,80.03,20542.9
29929,7017,178,636.0,355.76,226263.36
29930,7018,277,388.0,245.97,95436.36
29931,7018,106,294.0,68.74,20209.56
29932,7018,126,548.12,301.4,165203.37
29933,7018,95,255.23,266.69,68067.29
29934,7018,10,559.99,284.34,159227.56
29935,7018,79,185.88,348.23,64728.99
29936,7019,108,287.0,222.98,63995.26
29937,7019,189,43.05,258.14,11112.93
29938,7019,141,77.73,360.34,28009.23
29939,7019,174,123.42,56.53,6976.93
29940,7019,287,407.24,241.46,98332.17
29941,7020,48,129.16,444.31,57387.08
29942,7020,94,136.6,159.71,21816.39
29943,7020,143,42.68,39.55,1687.99
29944,7020,207,134.0,180.84,24232.56
29945,7020,267,232.0,368.02,85380.64
29946,7021,260,252.0,76.43,19260.36
29947,7021,157,104.0,337.12,35060.48
29948,7021,227,110.62,262.81,29072.04
29949,7021,286,260.0,280.17,72844.2
29950,7022,148,65.0,363.37,23619.05
29951,7022,139,27.1,311.61,8444.63
29952,7022,33,25.57,366.77,9378.31
29953,7022,297,402.0,394.91,158753.82
29954,7022,229,144.0,218.07,31402.08
29955,7022,227,235.7,262.81,61944.32
29956,7023,260,60.0,76.43,4585.8
29957,7023,157,163.0,337.12,54950.56
29958,7023,227,35.69,262.81,9379.69
29959,7023,286,176.0,280.17,49309.92
29960,7024,71,525.12,273.96,143861.88
29961,7024,298,204.73,155.91,31919.45
29962,7024,161,673.0,403.16,271326.68
29963,7025,200,497.78,80.5,40071.29
29964,7025,136,111.07,95.23,10577.2
29965,7025,229,290.0,218.07,63240.3
29966,7026,250,78.0,422.44,32950.32
29967,7026,117,33.0,60.61,2000.13
29968,7026,139,253.52,311.61,78999.37
29969,7026,173,142.31,149.39,21259.69
29970,7026,154,301.77,279.36,84302.47
29971,7027,71,280.42,273.96,76823.86
29972,7027,298,166.17,155.91,25907.56
29973,7027,161,118.0,403.16,47572.88
29974,7028,189,700.92,258.14,180935.49
29975,7028,250,78.0,422.44,32950.32
29976,7028,129,256.0,21.27,5445.12
29977,7028,261,481.0,367.11,176579.91
29978,7029,48,34.9,444.31,15506.42
29979,7029,94,401.25,159.71,64083.64
29980,7029,143,346.95,39.55,13721.87
29981,7029,207,288.0,180.84,52081.92
29982,7029,267,136.0,368.02,50050.72
29983,7030,95,271.32,266.69,72358.33
29984,7030,211,107.1,118.28,12667.79
29985,7030,250,434.0,422.44,183338.96
29986,7030,290,475.0,70.8,33630.0
29987,7030,273,198.42,227.72,45184.2
